[2026-05-17T11:11:31.938Z] === MORSALL SERVER v2 STARTING ===
[2026-05-17T11:11:31.939Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-17T11:11:31.951Z] Loaded .env.production
[2026-05-22T00:34:49.955Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T00:36:05.401Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T00:36:05.402Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T00:36:05.416Z] Loaded .env.production
[2026-05-22T00:36:05.416Z] DATABASE_URL set: true
[2026-05-22T00:36:05.416Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T00:36:05.416Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T00:36:05.824Z] Current logo in DB: /logo.png
[2026-05-22T00:36:05.947Z] Server running on port 3000
[2026-05-22T00:36:05.947Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T01:44:16.688Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T01:44:16.689Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T01:44:16.703Z] Loaded .env.production
[2026-05-22T01:44:16.703Z] DATABASE_URL set: true
[2026-05-22T01:44:16.703Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T01:44:16.703Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T01:44:17.102Z] Current logo in DB: /logo.png
[2026-05-22T01:44:17.232Z] Server running on port 3000
[2026-05-22T01:44:17.232Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T02:08:48.307Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T02:08:48.308Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T02:08:48.320Z] Loaded .env.production
[2026-05-22T02:08:48.320Z] DATABASE_URL set: true
[2026-05-22T02:08:48.320Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T02:08:48.320Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T02:08:48.694Z] Current logo in DB: /logo.png
[2026-05-22T02:08:48.817Z] Server running on port 3000
[2026-05-22T02:08:48.817Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T03:02:06.334Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T03:02:06.336Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T03:02:06.347Z] Loaded .env.production
[2026-05-22T03:02:06.347Z] DATABASE_URL set: true
[2026-05-22T03:02:06.347Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T03:02:06.347Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T03:02:06.726Z] Current logo in DB: /logo.png
[2026-05-22T03:02:06.868Z] Server running on port 3000
[2026-05-22T03:02:06.868Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T03:16:47.210Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T03:16:47.211Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T03:16:47.224Z] Loaded .env.production
[2026-05-22T03:16:47.224Z] DATABASE_URL set: true
[2026-05-22T03:16:47.224Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T03:16:47.224Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T03:16:47.607Z] Current logo in DB: /logo.png
[2026-05-22T03:16:47.729Z] Server running on port 3000
[2026-05-22T03:16:47.729Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T04:14:10.119Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T04:14:10.120Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T04:14:10.132Z] Loaded .env.production
[2026-05-22T04:14:10.132Z] DATABASE_URL set: true
[2026-05-22T04:14:10.132Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T04:14:10.132Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T04:14:10.564Z] Current logo in DB: /logo.png
[2026-05-22T04:14:10.689Z] Server running on port 3000
[2026-05-22T04:14:10.689Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T05:11:01.606Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T05:11:01.607Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T05:11:01.619Z] Loaded .env.production
[2026-05-22T05:11:01.619Z] DATABASE_URL set: true
[2026-05-22T05:11:01.619Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T05:11:01.619Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T05:11:02.012Z] Current logo in DB: /logo.png
[2026-05-22T05:11:02.134Z] Server running on port 3000
[2026-05-22T05:11:02.134Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T05:18:12.908Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T05:18:12.910Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T05:18:12.922Z] Loaded .env.production
[2026-05-22T05:18:12.922Z] DATABASE_URL set: true
[2026-05-22T05:18:12.922Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T05:18:12.922Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T05:18:13.328Z] Current logo in DB: /logo.png
[2026-05-22T05:18:13.452Z] Server running on port 3000
[2026-05-22T05:18:13.452Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T06:35:52.910Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T06:35:52.911Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T06:35:52.923Z] Loaded .env.production
[2026-05-22T06:35:52.923Z] DATABASE_URL set: true
[2026-05-22T06:35:52.923Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T06:35:52.923Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T06:35:53.319Z] Current logo in DB: /logo.png
[2026-05-22T06:35:53.459Z] Server running on port 3000
[2026-05-22T06:35:53.459Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T07:13:50.193Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T07:13:50.195Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T07:13:50.207Z] Loaded .env.production
[2026-05-22T07:13:50.207Z] DATABASE_URL set: true
[2026-05-22T07:13:50.207Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T07:13:50.207Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T07:13:50.585Z] Current logo in DB: /logo.png
[2026-05-22T07:13:50.708Z] Server running on port 3000
[2026-05-22T07:13:50.708Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T07:47:00.869Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T07:47:00.870Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T07:47:00.882Z] Loaded .env.production
[2026-05-22T07:47:00.882Z] DATABASE_URL set: true
[2026-05-22T07:47:00.882Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T07:47:00.882Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T07:47:01.260Z] Current logo in DB: /logo.png
[2026-05-22T07:47:01.384Z] Server running on port 3000
[2026-05-22T07:47:01.384Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T08:32:23.004Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T08:32:23.005Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T08:32:23.016Z] Loaded .env.production
[2026-05-22T08:32:23.016Z] DATABASE_URL set: true
[2026-05-22T08:32:23.016Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T08:32:23.016Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T08:32:23.415Z] Current logo in DB: /logo.png
[2026-05-22T08:32:23.548Z] Server running on port 3000
[2026-05-22T08:32:23.548Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T09:08:57.129Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T09:08:57.130Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T09:08:57.141Z] Loaded .env.production
[2026-05-22T09:08:57.141Z] DATABASE_URL set: true
[2026-05-22T09:08:57.141Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T09:08:57.141Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T09:08:57.525Z] Current logo in DB: /logo.png
[2026-05-22T09:08:57.652Z] Server running on port 3000
[2026-05-22T09:08:57.652Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T09:48:17.103Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T09:48:17.104Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T09:48:17.116Z] Loaded .env.production
[2026-05-22T09:48:17.116Z] DATABASE_URL set: true
[2026-05-22T09:48:17.116Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T09:48:17.116Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T09:48:17.496Z] Current logo in DB: /logo.png
[2026-05-22T09:48:17.622Z] Server running on port 3000
[2026-05-22T09:48:17.622Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T10:41:58.359Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T10:41:58.361Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T10:41:58.373Z] Loaded .env.production
[2026-05-22T10:41:58.373Z] DATABASE_URL set: true
[2026-05-22T10:41:58.373Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T10:41:58.373Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T10:41:58.777Z] Current logo in DB: /logo.png
[2026-05-22T10:41:58.909Z] Server running on port 3000
[2026-05-22T10:41:58.909Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T11:14:37.683Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T11:14:37.684Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T11:14:37.697Z] Loaded .env.production
[2026-05-22T11:14:37.697Z] DATABASE_URL set: true
[2026-05-22T11:14:37.697Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T11:14:37.697Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T11:14:38.083Z] Current logo in DB: /logo.png
[2026-05-22T11:14:38.212Z] Server running on port 3000
[2026-05-22T11:14:38.212Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T11:58:03.754Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T11:58:03.755Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T11:58:03.766Z] Loaded .env.production
[2026-05-22T11:58:03.767Z] DATABASE_URL set: true
[2026-05-22T11:58:03.767Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T11:58:03.767Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T11:58:04.148Z] Current logo in DB: /logo.png
[2026-05-22T11:58:04.284Z] Server running on port 3000
[2026-05-22T11:58:04.284Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T12:21:40.370Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T12:21:40.371Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T12:21:40.383Z] Loaded .env.production
[2026-05-22T12:21:40.383Z] DATABASE_URL set: true
[2026-05-22T12:21:40.383Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T12:21:40.383Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T12:21:40.778Z] Current logo in DB: /logo.png
[2026-05-22T12:21:40.910Z] Server running on port 3000
[2026-05-22T12:21:40.910Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T13:07:49.586Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T13:07:49.587Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T13:07:49.600Z] Loaded .env.production
[2026-05-22T13:07:49.600Z] DATABASE_URL set: true
[2026-05-22T13:07:49.600Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T13:07:49.601Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T13:07:49.985Z] Current logo in DB: /logo.png
[2026-05-22T13:07:50.125Z] Server running on port 3000
[2026-05-22T13:07:50.125Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T13:32:21.551Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T13:32:21.552Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T13:32:21.564Z] Loaded .env.production
[2026-05-22T13:32:21.564Z] DATABASE_URL set: true
[2026-05-22T13:32:21.564Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T13:32:21.564Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T13:32:21.945Z] Current logo in DB: /logo.png
[2026-05-22T13:32:22.068Z] Server running on port 3000
[2026-05-22T13:32:22.068Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T14:59:20.122Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T14:59:20.123Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T14:59:20.134Z] Loaded .env.production
[2026-05-22T14:59:20.134Z] DATABASE_URL set: true
[2026-05-22T14:59:20.134Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T14:59:20.134Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T14:59:20.525Z] Current logo in DB: /logo.png
[2026-05-22T14:59:20.649Z] Server running on port 3000
[2026-05-22T14:59:20.649Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T15:22:47.501Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T15:22:47.502Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T15:22:47.515Z] Loaded .env.production
[2026-05-22T15:22:47.515Z] DATABASE_URL set: true
[2026-05-22T15:22:47.515Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T15:22:47.515Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T15:22:47.884Z] Current logo in DB: /logo.png
[2026-05-22T15:22:48.019Z] Server running on port 3000
[2026-05-22T15:22:48.019Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T16:51:55.532Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T16:51:55.534Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T16:51:55.550Z] Loaded .env.production
[2026-05-22T16:51:55.550Z] DATABASE_URL set: true
[2026-05-22T16:51:55.550Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T16:51:55.550Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T16:51:55.952Z] Current logo in DB: /logo.png
[2026-05-22T16:51:56.075Z] Server running on port 3000
[2026-05-22T16:51:56.075Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T16:54:17.296Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T16:54:17.297Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T16:54:17.309Z] Loaded .env.production
[2026-05-22T16:54:17.309Z] DATABASE_URL set: true
[2026-05-22T16:54:17.309Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T16:54:17.309Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T16:54:17.708Z] Current logo in DB: /logo.png
[2026-05-22T16:54:17.845Z] Server running on port 3000
[2026-05-22T16:54:17.845Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T18:09:39.031Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T18:09:39.032Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T18:09:39.044Z] Loaded .env.production
[2026-05-22T18:09:39.044Z] DATABASE_URL set: true
[2026-05-22T18:09:39.044Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T18:09:39.044Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T18:09:39.433Z] Current logo in DB: /logo.png
[2026-05-22T18:09:39.557Z] Server running on port 3000
[2026-05-22T18:09:39.558Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T18:56:45.931Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T18:56:45.932Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T18:56:45.943Z] Loaded .env.production
[2026-05-22T18:56:45.943Z] DATABASE_URL set: true
[2026-05-22T18:56:45.944Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T18:56:45.944Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T18:56:46.357Z] Current logo in DB: /logo.png
[2026-05-22T18:56:46.498Z] Server running on port 3000
[2026-05-22T18:56:46.498Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T20:36:27.949Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T20:36:27.950Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T20:36:27.962Z] Loaded .env.production
[2026-05-22T20:36:27.962Z] DATABASE_URL set: true
[2026-05-22T20:36:27.962Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T20:36:27.962Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T20:36:28.393Z] Current logo in DB: /logo.png
[2026-05-22T20:36:28.551Z] Server running on port 3000
[2026-05-22T20:36:28.551Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T20:44:59.034Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T20:44:59.035Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T20:44:59.046Z] Loaded .env.production
[2026-05-22T20:44:59.046Z] DATABASE_URL set: true
[2026-05-22T20:44:59.046Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T20:44:59.046Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T20:44:59.451Z] Current logo in DB: /logo.png
[2026-05-22T20:44:59.574Z] Server running on port 3000
[2026-05-22T20:44:59.574Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T21:53:35.820Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T21:53:35.821Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T21:53:35.834Z] Loaded .env.production
[2026-05-22T21:53:35.834Z] DATABASE_URL set: true
[2026-05-22T21:53:35.834Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T21:53:35.834Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T21:53:36.260Z] Current logo in DB: /logo.png
[2026-05-22T21:53:36.418Z] Server running on port 3000
[2026-05-22T21:53:36.418Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T22:35:58.905Z] === MORSALL SERVER v2 STARTING ===
[2026-05-22T22:35:58.906Z] Found node_modules at: /home/u754458241/domains/morsall.com/nodejs/node_modules
[2026-05-22T22:35:58.919Z] Loaded .env.production
[2026-05-22T22:35:58.919Z] DATABASE_URL set: true
[2026-05-22T22:35:58.919Z] NEXTAUTH_URL: https://morsall.com
[2026-05-22T22:35:58.919Z] UPLOAD_DIR: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T22:35:59.343Z] Current logo in DB: /logo.png
[2026-05-22T22:35:59.484Z] Server running on port 3000
[2026-05-22T22:35:59.484Z] Uploads served from: /home/u754458241/domains/morsall.com/public_html/uploads
[2026-05-22T23:02:26.600Z] === MORSALL SERVER v2 STARTING ===
